Ip_mean,Ip_std,Ip_raw_mean,Ep_mean,Area_mean,n_valid,ppm,log_ppm,filename
18.0121784485074,0.30338313924636834,31.509747555555556,-0.508745,3.2032786417626617,8,0,,KCL_EMSTAT_18.xlsx
18.11904500539322,0.346965812927438,31.5911421540404,-0.508745,3.2072582458651544,8,0,,KCL_EMSTAT_19.xlsx
18.26310276861472,0.36997418147365263,31.80868444191919,-0.508745,3.1912196553164027,8,0,,KCL_EMSTAT_20.xlsx
18.436657127958146,0.39180672772637576,32.06971143686867,-0.508745,3.1706063330823304,8,0,,KCL_EMSTAT_21.xlsx
18.78479129597764,0.4353398709291526,32.50198527525253,-0.508745,3.172107628881824,8,0,,KCL_EMSTAT_22.xlsx
19.421088332918472,0.498991402444716,33.12874151767676,-0.508745,3.2332628770450396,8,0,,KCL_EMSTAT_23.xlsx
20.11236075174062,0.444414727430843,33.62676337626262,-0.508745,3.3513552299939495,8,0,,KCL_EMSTAT_24.xlsx
20.647170072041853,0.3275471163970165,33.85627403787879,-0.508745,3.833944894107873,8,0,,KCL_EMSTAT_25.xlsx
20.346593356615255,0.34805798165244256,33.794178760101005,-0.508745,3.593910763461715,8,0,,KCL_EMSTAT_26.xlsx
13.025415651821744,0.12488398475697114,28.992432853896062,-0.7126537500000001,2.012749576011953,8,0,,KCL_EMSTAT_27.xlsx
10.690328357088703,0.3137206975242738,26.695460060606017,-0.720159,1.5464375156678984,8,0,,KCL_EMSTAT_28.xlsx
9.92442843599834,0.45508334277192874,25.6584235876623,-0.720159,1.43006464932154,8,0,,KCL_EMSTAT_29.xlsx
10.728298571275213,0.19545980266722998,26.14748998917745,-0.720159,1.5210455987742009,8,0,,KCL_EMSTAT_30.xlsx
11.13578456903856,0.15293358912398455,28.40310533116879,-0.7114028750000001,1.7353387802884792,8,0,,KCL_EMSTAT_31.xlsx
11.99341882081525,0.04017171072598629,29.402472882034587,-0.710152,1.91936506778762,8,0,,KCL_EMSTAT_32.xlsx
12.24838535142943,0.03417089709569687,29.849430906926365,-0.710152,2.0270721887516245,8,0,,KCL_EMSTAT_33.xlsx
12.3832648967036,0.044536354823109844,30.06855811580082,-0.706399,2.1049841355181282,8,0,,KCL_EMSTAT_34.xlsx
12.467626849215328,0.03528668962889692,30.150935489177442,-0.701395,2.1696222518038923,8,0,,KCL_EMSTAT_35.xlsx
14.012627354135057,0.22186277521609032,31.347226201298653,-0.700144,2.337083367743296,8,0,,KCL_EMSTAT_36.xlsx
12.537956185578961,0.19444950783566078,28.81672867207788,-0.708901,2.0964007929426423,8,0,,KCL_EMSTAT_37.xlsx
13.417247806682859,0.18461729318832917,30.765628530302983,-0.700144,2.2065639252999723,8,0,,KCL_EMSTAT_38.xlsx
13.966144909185564,0.0480430944941111,31.50493470887441,-0.700144,2.3097352975962595,8,0,,KCL_EMSTAT_39.xlsx
