ppm,upper_Ip_mean,upper_Ip_std,upper_Ep_mean,upper_Ep_std,upper_Area_mean,upper_FWHM_mean,upper_skewness,upper_kurtosis,lower_Ip_mean,lower_Ip_std,lower_Ep_mean,lower_Ep_std,lower_Area_mean,lower_FWHM_mean,lower_skewness,lower_kurtosis
2,1.5504125829004511,0.2523588942397123,-0.5237499999999999,0.03705991770093398,0.07297040292785048,0.050000000000000044,0.48088916272122817,-1.1916775270605617,20.180804911525964,0.5358540424172249,-0.7987500000000001,0.0033071891388307415,3.4630423107745334,,0.6458465426148158,-0.49917481812149184
2,1.3876227161616508,0.22824108682707064,-0.5075000000000001,0.006614378277661482,0.06475080910317646,,0.42495146440838555,-1.1703420742996409,20.237243010551943,0.6988201644235728,-0.7987500000000001,0.0033071891388307415,3.4490099474485953,,0.6411044651163844,-0.4814426813855413
2,1.43277372297982,0.23167509561276564,-0.5075,0.008291561975888507,0.06464312325469082,0.050000000000000044,0.51397376763197,-0.962095877765146,20.428809828012255,0.6921993715679321,-0.8,0.0,3.483077534872656,,0.6338707559192753,-0.49285778089578913
2,1.4114838472583329,0.22726007167578438,-0.52375,0.03705991770093398,0.0627264905707087,0.050000000000000044,0.5802454992116775,-0.9847868976086644,20.29293528068181,0.5885111299800481,-0.8,0.0,3.4787087960337324,,0.6365304139790061,-0.5053417810579195
2,1.4118266727994495,0.39113637355421693,-0.5237499999999999,0.03705991770093398,0.06805958790584556,,0.3559269708237613,-1.0732313882062312,20.45560980209234,0.6171034385225747,-0.8,0.0,3.4904347340560986,,0.6323516621343617,-0.49501597910424994
2,2.7224302124098196,0.4086741598916294,-0.51125,0.007806247497998005,0.16377002256349094,,-0.06109814061436815,-1.3289503386164312,17.973173990494224,0.8122361327582359,-0.7962500000000001,0.006959705453537534,3.0669630383970077,,0.5843726708020127,-0.5996140478687653
2,1.5563780450938203,0.228496697497938,-0.5375,0.048153400710645555,0.07359137591811088,0.050000000000000044,0.42327472894426654,-1.0420570273259626,20.316582435984834,0.540306653483109,-0.7987500000000001,0.0033071891388307415,3.47468568185516,,0.6342501555549265,-0.4946212636948568
2,2.859578759523818,0.32086703737547767,-0.50875,0.005994789404140905,0.17594489485497739,,-0.09413496113168632,-1.2629802989312935,18.195588879022353,0.6310873431862947,-0.7987500000000001,0.0033071891388307415,3.1141187027305204,,0.5811782680830393,-0.6083141638437644
2,2.6970832939394,0.2576649655912465,-0.5125,0.006614378277661483,0.16367107345454424,,-0.029386896644202645,-1.3395710718379297,18.249367132828276,0.6792576611359783,-0.7987500000000001,0.0033071891388307415,3.0810488485609686,,0.5615830164595882,-0.6203929527917387
2,2.762098698557009,0.20358072280804,-0.51125,0.007806247497998005,0.16249752918398183,,0.045302242940570385,-1.2450793677465146,18.186457820562765,0.6854456431880801,-0.7987500000000001,0.0033071891388307415,3.097555450125544,,0.5656432860817866,-0.6472958535041407
2,2.813281162157296,0.4412861895584852,-0.5125000000000001,0.006614378277661482,0.16873040929292832,,-0.02167985501558119,-1.2351878655943187,18.477141629022356,0.6475574691833776,-0.7987500000000001,0.0033071891388307415,3.1208971730301243,,0.5793635148560785,-0.6122300884118278
